1,6869.843774318695,NA
5,2042.8986010551453,NA
9,1139.687173128128,NA
13,669.5005202293396,NA
17,396.1703190803528,NA
21,327.2355637550354,NA
25,299.59922981262207,NA
29,305.78167748451233,NA
33,312.8320565223694,NA
37,404.56829023361206,NA
41,304.8397352695465,NA
45,318.7815856933594,NA
49,318.47421312332153,NA
53,337.84963369369507,NA
57,322.80552411079407,NA
61,416.69621300697327,NA
65,441.87676978111267,NA
69,529.4323737621307,NA
73,647.3765404224396,NA
77,639.8538269996643,NA
81,654.8018956184387,NA
85,646.0865812301636,NA
89,658.909791469574,NA
93,656.0672743320465,NA
97,655.5050988197327,NA
101,645.3429942131042,NA
105,669.9129931926727,NA
109,667.3597407341003,NA
113,647.9122567176819,NA
117,643.0646171569824,NA
121,643.4509136676788,NA
125,653.0851573944092,NA
129,650.5934977531433,NA
133,655.7935028076172,NA
