1,3172.004975795746,NA
5,655.9438834190369,NA
9,372.62445402145386,NA
13,258.3033308982849,NA
17,208.30949521064758,NA
21,170.07132291793823,NA
25,157.76182460784912,NA
29,139.98589420318604,NA
33,816.5512654781342,NA
37,121.1827974319458,NA
41,107.95919847488403,NA
45,101.89935255050659,NA
49,91.9585747718811,NA
53,96.7900619506836,NA
57,92.12160205841064,NA
61,86.43562507629395,NA
65,81.2421772480011,NA
69,82.82927775382996,NA
73,72.1615571975708,NA
77,71.80170345306396,NA
81,72.75188565254211,NA
85,68.20949840545654,NA
89,66.44317388534546,NA
93,69.40722703933716,NA
97,64.03861713409424,NA
101,66.13892602920532,NA
105,64.88826084136963,NA
109,62.5538911819458,NA
113,63.42697286605835,NA
117,61.65613770484924,NA
121,74.48980641365051,NA
125,279.0393867492676,NA
129,314.3973274230957,NA
133,314.7369439601898,NA
137,317.6451292037964,NA
141,315.3823871612549,NA
145,316.9473009109497,NA
149,314.4954135417938,NA
153,314.9713177680969,NA
157,316.67316126823425,NA
161,315.4863440990448,NA
165,314.482488155365,NA
169,318.0396194458008,NA
173,321.33888483047485,NA
177,317.0471203327179,NA
181,3776.7005174160004,NA
185,316.32805371284485,NA
189,323.181006193161,NA
193,317.5867803096771,NA
197,330.4888553619385,NA
201,317.03629875183105,NA
205,315.51966619491577,NA
209,315.2164194583893,NA
213,315.5737030506134,NA
217,315.1479480266571,NA
221,342.31231665611267,NA
225,319.07810831069946,NA
229,314.71574568748474,NA
233,321.4448924064636,NA
237,637.2669513225555,NA
241,392.07845759391785,NA
245,324.0771951675415,NA
249,312.44202518463135,NA
253,312.29149532318115,NA
257,312.0223171710968,NA
261,314.94408202171326,NA
