1,4217.928415775299,NA
5,917.9211285114288,NA
9,487.56480050086975,NA
13,326.02510118484497,NA
17,278.426775932312,NA
21,270.49433732032776,NA
25,206.28571224212646,NA
29,178.39484572410583,NA
33,166.65676760673523,NA
37,165.89377975463867,NA
41,144.178147315979,NA
45,138.87944388389587,NA
49,120.51756715774536,NA
53,131.98226284980774,NA
57,114.61281275749207,NA
61,115.1398708820343,NA
65,1093.6614961624146,NA
69,117.6872410774231,NA
73,124.18632459640503,NA
77,108.07436895370483,NA
81,109.29299116134644,NA
85,102.93495726585388,NA
89,105.33867621421814,NA
93,105.81687951087952,NA
97,118.33458685874939,NA
101,252.3749475479126,NA
105,167.09274864196777,NA
109,105.9436845779419,NA
113,126.33412742614746,NA
117,112.56504011154175,NA
121,115.13374447822571,NA
125,107.93449330329895,NA
129,113.5863676071167,NA
133,110.04091143608093,NA
137,112.5577278137207,NA
141,115.55600571632385,NA
145,125.14809250831604,NA
149,157.5963499546051,NA
