1,8782.41155076027,NA
5,1565.878499031067,NA
9,676.5494391918182,NA
13,463.14609956741333,NA
17,437.7302348613739,NA
21,303.1956272125244,NA
25,379.2511987686157,NA
29,441.36643958091736,NA
33,368.4999873638153,NA
37,345.3452706336975,NA
41,353.38726830482483,NA
45,328.75172543525696,NA
49,285.4163558483124,NA
53,216.36881232261658,NA
57,249.64609575271606,NA
61,472.6187059879303,NA
65,263.22291350364685,NA
69,217.71839046478271,NA
73,162.9472095966339,NA
77,198.65569853782654,NA
81,175.8609266281128,NA
85,129.77808785438538,NA
89,134.70827627182007,NA
93,153.14250683784485,NA
97,143.54591369628906,NA
101,156.25763320922852,NA
105,191.91547513008118,NA
109,196.80171132087708,NA
113,243.91950297355652,NA
117,437.3193323612213,NA
121,220.8256061077118,NA
125,269.0345211029053,NA
129,362.55966687202454,NA
133,156.856107711792,NA
137,174.67800307273865,NA
141,182.1167631149292,NA
145,159.39159035682678,NA
149,232.79576635360718,NA
153,197.47445845603943,NA
157,200.701566696167,NA
161,336.39464020729065,NA
165,375.74033761024475,NA
169,203.45765781402588,NA
173,227.4751331806183,NA
177,287.13147711753845,NA
181,246.72207045555115,NA
185,243.5626678466797,NA
189,210.73039150238037,NA
193,310.1218981742859,NA
197,426.1248972415924,NA
201,254.14713191986084,NA
205,278.30362248420715,NA
209,324.8273913860321,NA
213,294.02210903167725,NA
217,190.7776277065277,NA
221,180.0382115840912,NA
225,190.68931579589844,NA
229,190.09807777404785,NA
233,200.39392518997192,NA
237,221.24253630638123,NA
241,216.71760392189026,NA
245,197.21362447738647,NA
249,181.79598307609558,NA
253,196.75476121902466,NA
257,196.26783919334412,NA
261,191.49741339683533,NA
265,204.79764199256897,NA
269,199.9907989501953,NA
273,200.88928270339966,NA
277,197.8892900943756,NA
281,217.840669631958,NA
285,284.92912220954895,NA
289,299.64800357818604,NA
293,192.35185265541077,NA
297,187.1670560836792,NA
