1,1570.3291981220245,NA
5,308.9392189979553,NA
9,172.49867010116577,NA
13,122.89332008361816,NA
17,96.03943538665771,NA
21,78.29653215408325,NA
25,65.5618028640747,NA
29,58.37561368942261,NA
33,50.623257875442505,NA
37,51.9573438167572,NA
41,52.49804878234863,NA
45,40.62656497955322,NA
49,40.4380042552948,NA
53,40.907352924346924,NA
57,36.9263801574707,NA
61,37.39438724517822,NA
65,41.54475712776184,NA
69,35.28419327735901,NA
73,37.518582820892334,NA
77,39.24876117706299,NA
81,37.632344007492065,NA
85,38.19161653518677,NA
89,39.633930921554565,NA
93,37.93217086791992,NA
97,37.78774952888489,NA
101,39.75563836097717,NA
105,39.467504262924194,NA
109,40.14311361312866,NA
113,40.54365682601929,NA
117,40.51046371459961,NA
121,41.079294204711914,NA
125,43.62276315689087,NA
129,44.657583713531494,NA
133,44.16985082626343,NA
137,40.714327573776245,NA
141,40.57509231567383,NA
145,46.934364318847656,NA
149,42.30689477920532,NA
153,45.17848491668701,NA
157,46.97711706161499,NA
161,49.41250514984131,NA
165,43.7474102973938,NA
169,49.68148875236511,NA
