400,120.73900485038757,NA
396,118.26301980018616,NA
392,118.89703965187073,NA
388,116.74404311180115,NA
384,118.45424699783325,NA
380,122.67931771278381,NA
376,115.49116396903992,NA
372,115.99839949607849,NA
368,112.76956224441528,NA
364,118.50166463851929,NA
360,118.11010098457336,NA
356,112.0949981212616,NA
352,118.32938885688782,NA
348,115.90563774108887,NA
344,108.97607350349426,NA
340,114.70149278640747,NA
336,110.49622941017151,NA
332,121.48568987846375,NA
328,112.21470808982849,NA
324,102.56441068649292,NA
320,107.14524245262146,NA
316,108.35622334480286,NA
312,109.748450756073,NA
308,111.2327766418457,NA
304,106.4423418045044,NA
300,112.27761626243591,NA
296,116.28612637519836,NA
292,107.31023979187012,NA
288,110.22992897033691,NA
284,101.19149851799011,NA
280,105.55107808113098,NA
276,107.10711002349854,NA
272,102.49981617927551,NA
268,105.03034543991089,NA
264,98.14114594459534,NA
260,102.35791897773743,NA
256,109.53304529190063,NA
252,105.69369316101074,NA
248,98.00566935539246,NA
244,95.84113502502441,NA
240,97.52278900146484,NA
236,101.59984588623047,NA
232,101.53954458236694,NA
228,101.27390575408936,NA
224,995.3365795612335,NA
220,1489.1405732631683,NA
216,1527.3928463459015,NA
212,1602.2699286937714,NA
208,1522.3685328960419,NA
204,1606.1693878173828,NA
