1,356.82509112358093,NA
5,92.94053959846497,NA
9,40.63107252120972,NA
13,33.06155729293823,NA
17,34.09088706970215,NA
21,34.30911040306091,NA
25,33.947925329208374,NA
29,37.82906794548035,NA
33,31.945220947265625,NA
37,37.39360857009888,NA
41,33.60872507095337,NA
45,54.3183434009552,NA
49,58.82456302642822,NA
53,57.03326082229614,NA
57,54.437432289123535,NA
61,62.009915828704834,NA
65,66.00814938545227,NA
69,70.33959293365479,NA
73,66.94843554496765,NA
77,70.18716931343079,NA
81,73.59357285499573,NA
85,77.81374049186707,NA
89,65.78505682945251,NA
93,69.199223279953,NA
97,91.5739893913269,NA
101,66.9853994846344,NA
105,77.27572751045227,NA
109,87.67407560348511,NA
113,68.95606136322021,NA
117,74.48185229301453,NA
121,91.92016744613647,NA
125,106.46087050437927,NA
129,84.8402144908905,NA
133,75.8579568862915,NA
137,84.95921158790588,NA
141,81.80277943611145,NA
145,69.55727362632751,NA
149,108.14819145202637,NA
153,93.7840485572815,NA
157,86.87188625335693,NA
161,75.9183132648468,NA
165,3.3620760440826416,NA
169,3.2149808406829834,NA
173,3.2940073013305664,NA
177,3.3640739917755127,NA
181,3.39603853225708,NA
185,3.264043092727661,NA
189,3.2180392742156982,NA
193,3.166994333267212,NA
197,3.3070099353790283,NA
201,3.2315704822540283,NA
205,3.1240291595458984,NA
209,3.487125873565674,NA
213,3.1510093212127686,NA
217,3.0279700756073,NA
221,3.156034231185913,NA
225,3.1649646759033203,NA
229,3.120001792907715,NA
233,3.0549516677856445,NA
237,3.1280055046081543,NA
241,3.008916139602661,NA
245,3.044975996017456,NA
249,2.897881031036377,NA
253,3.017969846725464,NA
257,3.0189177989959717,NA
261,2.907931327819824,NA
265,2.4367804527282715,NA
269,2.9179375171661377,NA
273,2.9209327697753906,NA
277,2.8949267864227295,NA
281,2.906928300857544,NA
285,2.925915479660034,NA
289,2.860919237136841,NA
293,2.9379379749298096,NA
297,2.854940414428711,NA
