1,3172.004975795746,NA
5,655.9438834190369,NA
9,372.62445402145386,NA
13,258.3033308982849,NA
17,208.30949521064758,NA
21,170.07132291793823,NA
25,157.76182460784912,NA
29,139.98589420318604,NA
33,128.5512654781342,NA
37,121.1827974319458,NA
41,107.95919847488403,NA
45,101.89935255050659,NA
49,91.9585747718811,NA
53,96.7900619506836,NA
57,92.12160205841064,NA
61,86.43562507629395,NA
65,81.2421772480011,NA
69,82.82927775382996,NA
73,72.1615571975708,NA
77,71.80170345306396,NA
81,72.75188565254211,NA
85,68.20949840545654,NA
89,66.44317388534546,NA
93,69.40722703933716,NA
97,64.03861713409424,NA
101,66.13892602920532,NA
105,64.88826084136963,NA
109,62.5538911819458,NA
113,63.42697286605835,NA
117,61.65613770484924,NA
121,63.52809070179435
125,60.22011655518196
129,58.5459261031956
133,62.621987349417076
137,59.209496347983325
141,63.89859987527283
145,64.28470081236327
149,60.3522797290385
153,61.54842249537333
157,61.10515088061513
161,60.38017255530303
165,61.264261228467866
169,58.83390403634043
173,64.34494135083696
177,59.530928555898704
181,61.39335307084793
185,63.29232199371029
189,62.3971666715005
193,62.41404974277553
197,64.11121286369298
201,59.89673232372916
205,63.098643727638354
209,61.2799989097577
213,59.04118358074312
217,61.86808627770249
221,61.01413128112755
225,58.676293619263575
229,59.35355277318236
233,60.89569076235784
237,60.896859994713296
241,62.05121965633841
245,59.25103453727547
249,62.423103734794644
253,59.34871598379532
257,63.03227190758734
261,59.12017268673274
265,63.06040833285367
269,63.56020354416971
273,59.37425505996315
277,61.87600126883799
281,61.05674587007671
285,60.70962817153238
289,61.78610790845603
293,63.91047333256607
297,62.96881723313217
301,59.631657096180646
305,64.44349741297638
309,58.77934690398193
313,60.935150541488085
317,58.99660862914255
321,61.82408323675973
325,62.92634292708491
329,60.01846965253345
333,59.52195238092264
337,62.708797062830925
341,62.23039459466292
345,58.61646265692125
349,61.8303746205652
353,61.59972566012508
357,63.123931890533484
361,60.3432511678164
365,59.60767928747857
369,61.65244441588352
373,58.74905478678861
377,58.670532772187165
381,64.3653123112116
385,60.246473053664445
389,58.70406855480837
393,59.59278255334506
397,62.95063691049182
401,63.774025613833224
405,61.4715940468046
409,59.49407056717297
413,61.012686349027064
417,61.708725749733254
421,59.11988101988143
425,63.75846328335189
429,59.00320408394667
433,63.100332052213496
437,59.366229111583394
441,59.23599236299723
445,63.20336132834565
449,63.134549217322494
453,61.655678351142136
457,62.91661565567234
461,62.05321718730845
465,62.4057663559371
469,62.80075797338355
473,62.84956197174
477,59.870222786281744
481,63.491886303937335
485,62.37173176106591
489,59.58611612182835
493,63.960589034761014
497,61.695772253106334
501,63.2455126897337
505,60.44072073271094
509,59.24840499731292
513,63.87328498200233
517,62.34525235560113
521,62.64789214279651
525,59.198898599670095
529,61.14988743096546
533,61.718311633909984
537,62.81953772493728
541,61.345607685813846
545,59.76573193438161
549,60.82336193020265
553,58.90844314227069
557,62.9463877446127
561,63.21754198667046
565,62.71368739239517
569,64.22579114383292
573,59.273983186312364
577,62.29791110508938
581,60.68409079913323
585,59.71353850657407
589,62.567453225197845
593,60.415231286015526
597,61.09148576775062
601,61.979246199394495
605,63.36171216654524
609,60.43750090759012
613,58.7846246000496
617,60.50122958707069
621,59.64385023352263
625,63.93997745556418
629,58.83079432213525
633,59.18747282185618
637,62.56916007373614
641,59.379555467742875
645,59.04321147609477
649,61.00604625933842
653,60.286360693599754
657,62.70325376609212
661,60.93607006647289
665,60.77025059533821
669,59.46516136725874
673,62.54381521450334
677,61.60644109662529
681,64.41355318644761
685,61.08124655154412
689,61.73638578026613
693,60.53613945593814
697,64.23783450655694
701,63.98949111820629
705,62.888904156968785
709,63.89185814499933
713,59.67005858669157
717,58.775620563095764
721,64.37508108727398
725,60.58800897699952
729,60.22782007928199
733,63.253705579780316
737,61.75897044446239
741,59.16034066053229
745,63.825954192272775
749,63.37212010199874
753,62.51450685839686
757,63.32939077374515
761,63.23639033353564
765,64.41171822816469
769,61.49037800226433
773,61.44779370908004
777,60.30990988619615
781,63.86134998015015
785,59.03016630617513
789,58.532780562294306
793,61.51448569737935
797,60.70471641617119
